	count	mean_w	std_1
573	84	48.6785714286	3.79154783335
574	82	48.7073170732	3.88049763697
575	81	48.4814814815	3.92137664442
576	81	48.4938271605	3.91842448564
577	79	49.3670886076	3.97322167706
578	79	49.3544303797	3.96888408594
579	79	49.1518987342	3.9666775196
580	79	49.164556962	3.96603685741
581	77	48.7402597403	4.00159753631
582	76	49.2894736842	4.02343205984
583	76	49.3421052632	4.02503362225
584	76	49.3421052632	4.02503362225
585	75	49.8533333333	4.05683466603
586	74	50.0945945946	4.10475424047
587	74	50.0945945946	4.10231822014
588	73	49.8630136986	4.1410773617
589	71	50.3943661972	4.24071853718
590	71	50.4366197183	4.2404933274
591	69	51.5507246377	4.30267548121
592	68	51.5147058824	4.37455592363
593	68	51.5	4.37510817626
594	68	51.5294117647	4.37806561794
595	67	50.2388059701	4.24168591369
596	67	50.2388059701	4.24168591369
597	66	50.5909090909	4.29158537399
598	66	50.6212121212	4.29917133835
599	66	50.6212121212	4.29917133835
600	65	51.2307692308	4.32333612007
601	62	51.5161290323	4.50892187626
602	61	51.7049180328	4.83675275288
603	61	51.7704918033	4.84764567062
604	60	52.4333333333	4.88664539347
605	60	52.4333333333	4.88664539347
606	59	52.9322033898	4.94421625199
607	59	52.9661016949	4.94398583819
608	58	52.4137931034	5.0039327838
609	58	52.3275862069	4.99784514552
610	57	52.649122807	5.08021441119
611	57	52.5438596491	5.0633870661
612	57	52.5438596491	5.0633870661
613	57	52.4561403509	5.06901431493
614	55	52.4363636364	5.2506060985
615	53	51.8679245283	5.43132596104
616	53	51.9433962264	5.44316291919
617	52	52.1538461538	5.54471638593
618	52	52.1538461538	5.54471638593
619	50	52.4	5.76513093467
620	50	52.42	5.77779634569
621	50	52.42	5.77779634569
622	50	52.44	5.77645891105
623	48	53.1458333333	5.98031564071
624	48	53.25	6.00084952615
625	48	53.2916666667	6.01283779763
626	48	53.4166666667	6.00862510481
627	48	53.4583333333	6.02256088863
628	48	53.4791666667	6.02050202774
629	48	53.625	6.0142874365
630	48	53.6875	6.01454768953
631	46	53.7826086957	6.22523406568
632	43	53.023255814	6.21954269826
633	43	53.023255814	6.21954269826
634	43	53.023255814	6.21954269826
635	42	52.5714285714	6.35260313705
636	41	51.9024390244	6.47535712152
637	41	51.9024390244	6.47535712152
638	40	52.6	6.60067984067
639	39	51.9230769231	6.7363481795
640	38	53.0263157895	6.82763679775
641	37	53.6486486486	6.98552946786
642	35	54.2571428571	7.37692779045
643	34	54.8529411765	7.57236418705
644	34	54.8529411765	7.57236418705
645	33	55.3939393939	7.78668485129
646	33	55.3939393939	7.78668485129
647	31	56.2258064516	8.15557196921
648	31	56.2258064516	8.15557196921
649	31	56.2903225806	8.20204453247
650	31	56.2903225806	8.20204453247
651	28	58.5714285714	8.90312776789
652	27	58.7777777778	9.23673042715
653	26	59.1153846154	9.59267780422
654	26	59.1153846154	9.59267780422
655	26	59.1153846154	9.59267780422
656	26	59.1153846154	9.59267780422
657	26	59.2307692308	9.57549881284
658	25	60.64	9.93694788823
659	24	62.9583333333	10.0740877184
660	23	61.347826087	10.3867140539
661	21	62.9047619048	11.1083205112
662	20	64.0	11.6166849153
663	20	64.05	11.6554651739
664	20	64.2	11.7723136393
665	19	64.8947368421	12.3749640526
666	19	64.9473684211	12.3618621405
667	18	66.9444444444	12.8971477371
668	18	66.9444444444	12.8971477371
669	18	67.0	12.8866349167
670	17	66.8823529412	13.667770794
671	17	66.8823529412	13.667770794
672	16	63.3125	14.0061649373
673	16	63.3125	14.0061649373
674	16	63.3125	14.0061649373
675	16	63.3125	14.0061649373
676	16	63.625	13.9510677608
677	16	63.625	13.9510677608
678	16	63.625	13.9510677608
679	16	63.5625	13.8987315818
680	16	63.5625	13.8987315818
681	15	65.3333333333	14.7372759215
682	14	60.5	14.9547853343
683	14	60.6428571429	15.0853276882
684	13	60.6153846154	16.2932023192
685	13	60.6153846154	16.2932023192
686	12	61.9166666667	17.6559966349
687	12	61.9166666667	17.6559966349
688	12	61.9166666667	17.6559966349
